Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
21,2026-01-17,Napoli,Sassuolo,1 - 0,0.6384000000000001,1.2675,0,0,0,0,4,4,53,47,11,21,5,4
21,2026-01-18,Parma,Genoa,0 - 0,0.6136,1.1421000000000001,0,0,0,0,2,3,51,49,14,11,7,3
21,2026-01-16,Pisa,Atalanta,1 - 1,1.5203,1.8506,0,0,0,0,6,4,43,57,14,9,10,1
21,2026-01-18,Torino,Roma,0 - 2,0.6289,1.7009,0,0,0,0,4,5,37,63,8,14,2,1
21,2026-01-17,Udinese,Inter,0 - 1,0.2351,1.838,0,0,0,0,1,5,38,62,5,14,2,5
22,2026-01-25,Atalanta,Parma,4 - 0,4.2453,1.6841000000000002,0,0,1,0,9,2,48,52,21,15,6,9
22,2026-01-24,Como,Torino,6 - 0,3.0054000000000003,0.5938,0,0,1,0,7,1,59,41,17,7,2,1
22,2026-01-24,Fiorentina,Cagliari,1 - 2,2.2587,1.022,0,0,0,0,3,6,70,30,15,10,8,3
22,2026-01-25,Genoa,Bologna,3 - 2,0.8612,0.6415999999999998,0,1,0,0,6,3,49,51,8,13,5,2
22,2026-01-26,Hellas Verona,Udinese,1 - 3,0.8542,1.6381999999999999,0,0,0,0,4,7,53,47,7,20,3,8
