Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
21,2026-02-07,Fatih Karagümrük,Antalyaspor,1 - 0,2.3659,0.4699,0,0,0,0,5,2,42,58,16,9,9,4
21,2026-02-09,Fenerbahçe,Gençlerbirliği,3 - 1,2.2217,0.9831,0,0,1,0,7,3,63,37,19,13,7,9
21,2026-02-09,Gaziantep F.K.,Kasımpaşa,2 - 1,0.474,0.5111,1,0,0,0,2,1,46,54,4,9,1,7
21,2026-02-09,Kayserispor,Kocaelispor,1 - 2,2.1839,0.8834,0,0,0,0,3,4,57,43,20,10,8,2
21,2026-02-08,Konyaspor,Göztepe,0 - 0,1.1076,0.8963,0,0,0,0,4,1,64,36,11,7,4,3
21,2026-02-08,Rizespor,Galatasaray,0 - 3,0.7248,2.0831999999999997,0,0,0,0,4,5,40,60,15,19,3,3
21,2026-02-07,Samsunspor,Trabzonspor,0 - 3,0.6694,2.5511,0,0,0,1,0,9,53,47,11,17,8,1
22,2026-02-14,Alanyaspor,Konyaspor,2 - 1,1.9753,0.7095,0,0,1,0,6,2,41,59,19,9,4,3
22,2026-02-13,Antalyaspor,Samsunspor,3 - 1,1.1434,2.1325,0,0,0,1,5,3,35,65,13,13,4,10
22,2026-02-13,Galatasaray,Eyüpspor,5 - 1,2.0685000000000002,0.9193,0,1,0,0,9,3,62,38,21,6,12,4
22,2026-02-14,Gençlerbirliği,Rizespor,2 - 2,0.9300999999999999,1.9457,0,0,0,0,4,6,38,62,12,15,4,11
